

tap.pl 1.8

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q6NHJ1_Q6NHJ1_CORDI.jackhmmer/up_Q6NHJ1_Q6NHJ1_CORDI.jackhmmer.spouge.1000	0.9325
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q66GG4_Q66GG4_YERPS.jackhmmer/up_Q66GG4_Q66GG4_YERPS.jackhmmer.spouge.1000	0.9237
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4Z4R4_Q4Z4R4_PLABE.jackhmmer/up_Q4Z4R4_Q4Z4R4_PLABE.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q21HH3_EFTS_SACD2.jackhmmer/up_Q21HH3_EFTS_SACD2.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q08277_HSP82_MAIZE.jackhmmer/up_Q08277_HSP82_MAIZE.jackhmmer.spouge.1000	0.8390
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q63RD4_Q63RD4_BURPS.jackhmmer/up_Q63RD4_Q63RD4_BURPS.jackhmmer.spouge.1000	0.1600
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8PBT2_Q8PBT2_XANCP.jackhmmer/up_Q8PBT2_Q8PBT2_XANCP.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4EC64_Q4EC64_9RICK.jackhmmer/up_Q4EC64_Q4EC64_9RICK.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7CKB5_Q7CKB5_YERPE.jackhmmer/up_Q7CKB5_Q7CKB5_YERPE.jackhmmer.spouge.1000	0.8608
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8THK3_GUAAB_METAC.jackhmmer/up_Q8THK3_GUAAB_METAC.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q41RI4_Q41RI4_FERAC.jackhmmer/pfam21_Q41RI4_Q41RI4_FERAC.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7UIA9_Q7UIA9_RHOBA.jackhmmer/up_Q7UIA9_Q7UIA9_RHOBA.jackhmmer.spouge.1000	0.8564
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1ZMJ0_Q1ZMJ0_PHOAS.jackhmmer/up_Q1ZMJ0_Q1ZMJ0_PHOAS.jackhmmer.spouge.1000	0.9387
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q33PF7_Q33PF7_9GAMM.jackhmmer/pfam21_Q33PF7_Q33PF7_9GAMM.jackhmmer.spouge.1000	0.9460
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7TUB3_Q7TUB3_PROMP.jackhmmer/up_Q7TUB3_Q7TUB3_PROMP.jackhmmer.spouge.1000	0.0137
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_O66971_O66971_AQUAE.jackhmmer/up_O66971_O66971_AQUAE.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q4BSM5_Q4BSM5_BURVI.jackhmmer/pfam21_Q4BSM5_Q4BSM5_BURVI.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8R837_Q8R837_THETN.jackhmmer/up_Q8R837_Q8R837_THETN.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q3QAK9_Q3QAK9_9GAMM.jackhmmer/pfam21_Q3QAK9_Q3QAK9_9GAMM.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q64D97_Q64D97_9ARCH.jackhmmer/up_Q64D97_Q64D97_9ARCH.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8MSX9_Q8MSX9_DROME.jackhmmer/up_Q8MSX9_Q8MSX9_DROME.jackhmmer.spouge.1000	0.3609
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2K578_Q2K578_RHIEC.jackhmmer/up_Q2K578_Q2K578_RHIEC.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q9C4F5_Q9C4F5_9EURY.jackhmmer/up_Q9C4F5_Q9C4F5_9EURY.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3SM86_Q3SM86_THIDA.jackhmmer/up_Q3SM86_Q3SM86_THIDA.jackhmmer.spouge.1000	0.7464
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8RK20_Q8RK20_PSEPU.jackhmmer/up_Q8RK20_Q8RK20_PSEPU.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q5RDK4_Q5RDK4_PONAB.jackhmmer/up_Q5RDK4_Q5RDK4_PONAB.jackhmmer.spouge.1000	0.0796
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4SQA0_Q4SQA0_TETNG.jackhmmer/up_Q4SQA0_Q4SQA0_TETNG.jackhmmer.spouge.1000	0.0139
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3BQ87_Q3BQ87_XANC5.jackhmmer/up_Q3BQ87_Q3BQ87_XANC5.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7CIP7_Q7CIP7_YERPE.jackhmmer/up_Q7CIP7_Q7CIP7_YERPE.jackhmmer.spouge.1000	0.2525
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q5F326_Q5F326_CHICK.jackhmmer/up_Q5F326_Q5F326_CHICK.jackhmmer.spouge.1000	0.0003
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q1X4C5_Q1X4C5_9FIRM.jackhmmer/pfam21_Q1X4C5_Q1X4C5_9FIRM.jackhmmer.spouge.1000	0.1065
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q4BNE7_Q4BNE7_BURVI.jackhmmer/pfam21_Q4BNE7_Q4BNE7_BURVI.jackhmmer.spouge.1000	0.1245
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q316S6_Q316S6_DESDG.jackhmmer/up_Q316S6_Q316S6_DESDG.jackhmmer.spouge.1000	0.5600
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q33Q29_Q33Q29_9GAMM.jackhmmer/pfam21_Q33Q29_Q33Q29_9GAMM.jackhmmer.spouge.1000	0.9520
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q2WVX8_Q2WVX8_CLOBE.jackhmmer/pfam21_Q2WVX8_Q2WVX8_CLOBE.jackhmmer.spouge.1000	0.0836
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7DC81_Q7DC81_PSEAE.jackhmmer/up_Q7DC81_Q7DC81_PSEAE.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_P91550_P91550_CAEEL.jackhmmer/pfam21_P91550_P91550_CAEEL.jackhmmer.spouge.1000	0.4570
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q9S384_Q9S384_MYCLE.jackhmmer/up_Q9S384_Q9S384_MYCLE.jackhmmer.spouge.1000	0.0797
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q98G92_Q98G92_RHILO.jackhmmer/up_Q98G92_Q98G92_RHILO.jackhmmer.spouge.1000	0.1578
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4FS76_Q4FS76_PSYA2.jackhmmer/up_Q4FS76_Q4FS76_PSYA2.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4ZZ46_Q4ZZ46_PSEU2.jackhmmer/up_Q4ZZ46_Q4ZZ46_PSEU2.jackhmmer.spouge.1000	0.9357
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q5KXK4_Q5KXK4_GEOKA.jackhmmer/up_Q5KXK4_Q5KXK4_GEOKA.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3R518_Q3R518_XYLFA.jackhmmer/up_Q3R518_Q3R518_XYLFA.jackhmmer.spouge.1000	0.3282
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4C3Y2_Q4C3Y2_CROWT.jackhmmer/up_Q4C3Y2_Q4C3Y2_CROWT.jackhmmer.spouge.1000	0.0778
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4FTY9_Q4FTY9_PSYA2.jackhmmer/up_Q4FTY9_Q4FTY9_PSYA2.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q5VDC5_Q5VDC5_ASPFL.jackhmmer/up_Q5VDC5_Q5VDC5_ASPFL.jackhmmer.spouge.1000	0.0016
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2L227_Q2L227_BORA1.jackhmmer/up_Q2L227_Q2L227_BORA1.jackhmmer.spouge.1000	0.0638
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q4APA8_Q4APA8_9CHLB.jackhmmer/pfam21_Q4APA8_Q4APA8_9CHLB.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q972B2_Q972B2_SULTO.jackhmmer/up_Q972B2_Q972B2_SULTO.jackhmmer.spouge.1000	0.6733
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q5CV93_Q5CV93_CRYPV.jackhmmer/up_Q5CV93_Q5CV93_CRYPV.jackhmmer.spouge.1000	0.0428
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q6N1B0_Q6N1B0_RHOPA.jackhmmer/up_Q6N1B0_Q6N1B0_RHOPA.jackhmmer.spouge.1000	0.0206
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q6BS14_Q6BS14_DEBHA.jackhmmer/pfam21_Q6BS14_Q6BS14_DEBHA.jackhmmer.spouge.1000	0.8333
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8DMV6_URE1_THEEB.jackhmmer/up_Q8DMV6_URE1_THEEB.jackhmmer.spouge.1000	0.6040
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2GK25_OBG_ANAPZ.jackhmmer/up_Q2GK25_OBG_ANAPZ.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q2XGT8_Q2XGT8_PSEPU.jackhmmer/pfam21_Q2XGT8_Q2XGT8_PSEPU.jackhmmer.spouge.1000	0.5329
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8Y3U7_Q8Y3U7_LISMO.jackhmmer/up_Q8Y3U7_Q8Y3U7_LISMO.jackhmmer.spouge.1000	0.6263
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q4B4K0_Q4B4K0_9BURK.jackhmmer/pfam21_Q4B4K0_Q4B4K0_9BURK.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4C8I9_Q4C8I9_CROWT.jackhmmer/up_Q4C8I9_Q4C8I9_CROWT.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q72BR5_Q72BR5_DESVH.jackhmmer/up_Q72BR5_Q72BR5_DESVH.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_O93775_O93775_HALSA.jackhmmer/up_O93775_O93775_HALSA.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q2AJQ0_Q2AJQ0_9BACI.jackhmmer/pfam21_Q2AJQ0_Q2AJQ0_9BACI.jackhmmer.spouge.1000	0.3264
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q9HNT7_Q9HNT7_HALSA.jackhmmer/up_Q9HNT7_Q9HNT7_HALSA.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7TUN9_Q7TUN9_PROMM.jackhmmer/up_Q7TUN9_Q7TUN9_PROMM.jackhmmer.spouge.1000	0.1538
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q423K9_Q423K9_DESHA.jackhmmer/pfam21_Q423K9_Q423K9_DESHA.jackhmmer.spouge.1000	0.0464
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q41PP5_Q41PP5_METBU.jackhmmer/pfam21_Q41PP5_Q41PP5_METBU.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8ZW38_Q8ZW38_PYRAE.jackhmmer/up_Q8ZW38_Q8ZW38_PYRAE.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_O29217_O29217_ARCFU.jackhmmer/up_O29217_O29217_ARCFU.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q82MC8_Q82MC8_STRAW.jackhmmer/up_Q82MC8_Q82MC8_STRAW.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4K7R9_Q4K7R9_PSEF5.jackhmmer/up_Q4K7R9_Q4K7R9_PSEF5.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2NFN7_Q2NFN7_METST.jackhmmer/up_Q2NFN7_Q2NFN7_METST.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q26XD4_Q26XD4_XANP2.jackhmmer/pfam21_Q26XD4_Q26XD4_XANP2.jackhmmer.spouge.1000	0.3460
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8TKH5_Q8TKH5_METAC.jackhmmer/up_Q8TKH5_Q8TKH5_METAC.jackhmmer.spouge.1000	0.0059
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q331Q2_Q331Q2_9ACTO.jackhmmer/up_Q331Q2_Q331Q2_9ACTO.jackhmmer.spouge.1000	0.0072
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2H719_Q2H719_CHAGB.jackhmmer/up_Q2H719_Q2H719_CHAGB.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1ZZK0_Q1ZZK0_9BACT.jackhmmer/up_Q1ZZK0_Q1ZZK0_9BACT.jackhmmer.spouge.1000	0.9101
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q9C104_GDE1_SCHPO.jackhmmer/up_Q9C104_GDE1_SCHPO.jackhmmer.spouge.1000	0.0059
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_O69146_O69146_BACSU.jackhmmer/up_O69146_O69146_BACSU.jackhmmer.spouge.1000	0.0346
